index,label,clean_pred,adv_pred,clean_path,adv_path,delta_path
5784,6,381,381,outputs/cifar10_resnet18_pgd/clean/005784.png,outputs/cifar10_resnet18_pgd/adv/005784.png,
5785,2,381,780,outputs/cifar10_resnet18_pgd/clean/005785.png,outputs/cifar10_resnet18_pgd/adv/005785.png,
5786,4,725,857,outputs/cifar10_resnet18_pgd/clean/005786.png,outputs/cifar10_resnet18_pgd/adv/005786.png,
5787,0,725,725,outputs/cifar10_resnet18_pgd/clean/005787.png,outputs/cifar10_resnet18_pgd/adv/005787.png,
5788,0,725,725,outputs/cifar10_resnet18_pgd/clean/005788.png,outputs/cifar10_resnet18_pgd/adv/005788.png,
5789,2,381,780,outputs/cifar10_resnet18_pgd/clean/005789.png,outputs/cifar10_resnet18_pgd/adv/005789.png,
5790,9,725,725,outputs/cifar10_resnet18_pgd/clean/005790.png,outputs/cifar10_resnet18_pgd/adv/005790.png,
5791,8,725,590,outputs/cifar10_resnet18_pgd/clean/005791.png,outputs/cifar10_resnet18_pgd/adv/005791.png,
5792,2,725,857,outputs/cifar10_resnet18_pgd/clean/005792.png,outputs/cifar10_resnet18_pgd/adv/005792.png,
5793,8,857,857,outputs/cifar10_resnet18_pgd/clean/005793.png,outputs/cifar10_resnet18_pgd/adv/005793.png,
5794,7,725,725,outputs/cifar10_resnet18_pgd/clean/005794.png,outputs/cifar10_resnet18_pgd/adv/005794.png,
5795,7,725,725,outputs/cifar10_resnet18_pgd/clean/005795.png,outputs/cifar10_resnet18_pgd/adv/005795.png,
5796,5,725,857,outputs/cifar10_resnet18_pgd/clean/005796.png,outputs/cifar10_resnet18_pgd/adv/005796.png,
5797,5,725,725,outputs/cifar10_resnet18_pgd/clean/005797.png,outputs/cifar10_resnet18_pgd/adv/005797.png,
5798,0,725,381,outputs/cifar10_resnet18_pgd/clean/005798.png,outputs/cifar10_resnet18_pgd/adv/005798.png,
5799,1,857,857,outputs/cifar10_resnet18_pgd/clean/005799.png,outputs/cifar10_resnet18_pgd/adv/005799.png,
5800,2,725,725,outputs/cifar10_resnet18_pgd/clean/005800.png,outputs/cifar10_resnet18_pgd/adv/005800.png,
5801,9,725,223,outputs/cifar10_resnet18_pgd/clean/005801.png,outputs/cifar10_resnet18_pgd/adv/005801.png,
5802,6,725,725,outputs/cifar10_resnet18_pgd/clean/005802.png,outputs/cifar10_resnet18_pgd/adv/005802.png,
5803,1,382,725,outputs/cifar10_resnet18_pgd/clean/005803.png,outputs/cifar10_resnet18_pgd/adv/005803.png,
5804,0,51,381,outputs/cifar10_resnet18_pgd/clean/005804.png,outputs/cifar10_resnet18_pgd/adv/005804.png,
5805,1,725,725,outputs/cifar10_resnet18_pgd/clean/005805.png,outputs/cifar10_resnet18_pgd/adv/005805.png,
5806,0,857,381,outputs/cifar10_resnet18_pgd/clean/005806.png,outputs/cifar10_resnet18_pgd/adv/005806.png,
5807,6,381,381,outputs/cifar10_resnet18_pgd/clean/005807.png,outputs/cifar10_resnet18_pgd/adv/005807.png,
5808,5,725,19,outputs/cifar10_resnet18_pgd/clean/005808.png,outputs/cifar10_resnet18_pgd/adv/005808.png,
5809,0,780,382,outputs/cifar10_resnet18_pgd/clean/005809.png,outputs/cifar10_resnet18_pgd/adv/005809.png,
5810,5,382,725,outputs/cifar10_resnet18_pgd/clean/005810.png,outputs/cifar10_resnet18_pgd/adv/005810.png,
5811,7,725,725,outputs/cifar10_resnet18_pgd/clean/005811.png,outputs/cifar10_resnet18_pgd/adv/005811.png,
5812,4,382,382,outputs/cifar10_resnet18_pgd/clean/005812.png,outputs/cifar10_resnet18_pgd/adv/005812.png,
5813,4,382,857,outputs/cifar10_resnet18_pgd/clean/005813.png,outputs/cifar10_resnet18_pgd/adv/005813.png,
5814,8,725,857,outputs/cifar10_resnet18_pgd/clean/005814.png,outputs/cifar10_resnet18_pgd/adv/005814.png,
5815,3,725,725,outputs/cifar10_resnet18_pgd/clean/005815.png,outputs/cifar10_resnet18_pgd/adv/005815.png,
5816,5,381,381,outputs/cifar10_resnet18_pgd/clean/005816.png,outputs/cifar10_resnet18_pgd/adv/005816.png,
5817,3,381,857,outputs/cifar10_resnet18_pgd/clean/005817.png,outputs/cifar10_resnet18_pgd/adv/005817.png,
5818,7,381,497,outputs/cifar10_resnet18_pgd/clean/005818.png,outputs/cifar10_resnet18_pgd/adv/005818.png,
5819,2,780,780,outputs/cifar10_resnet18_pgd/clean/005819.png,outputs/cifar10_resnet18_pgd/adv/005819.png,
5820,5,725,725,outputs/cifar10_resnet18_pgd/clean/005820.png,outputs/cifar10_resnet18_pgd/adv/005820.png,
5821,8,857,780,outputs/cifar10_resnet18_pgd/clean/005821.png,outputs/cifar10_resnet18_pgd/adv/005821.png,
5822,3,857,556,outputs/cifar10_resnet18_pgd/clean/005822.png,outputs/cifar10_resnet18_pgd/adv/005822.png,
5823,5,76,76,outputs/cifar10_resnet18_pgd/clean/005823.png,outputs/cifar10_resnet18_pgd/adv/005823.png,
5824,7,51,725,outputs/cifar10_resnet18_pgd/clean/005824.png,outputs/cifar10_resnet18_pgd/adv/005824.png,
5825,3,725,79,outputs/cifar10_resnet18_pgd/clean/005825.png,outputs/cifar10_resnet18_pgd/adv/005825.png,
5826,7,381,113,outputs/cifar10_resnet18_pgd/clean/005826.png,outputs/cifar10_resnet18_pgd/adv/005826.png,
5827,0,381,381,outputs/cifar10_resnet18_pgd/clean/005827.png,outputs/cifar10_resnet18_pgd/adv/005827.png,
5828,5,381,857,outputs/cifar10_resnet18_pgd/clean/005828.png,outputs/cifar10_resnet18_pgd/adv/005828.png,
5829,4,381,381,outputs/cifar10_resnet18_pgd/clean/005829.png,outputs/cifar10_resnet18_pgd/adv/005829.png,
5830,5,381,381,outputs/cifar10_resnet18_pgd/clean/005830.png,outputs/cifar10_resnet18_pgd/adv/005830.png,
5831,6,725,725,outputs/cifar10_resnet18_pgd/clean/005831.png,outputs/cifar10_resnet18_pgd/adv/005831.png,
5832,9,780,223,outputs/cifar10_resnet18_pgd/clean/005832.png,outputs/cifar10_resnet18_pgd/adv/005832.png,
5833,3,725,725,outputs/cifar10_resnet18_pgd/clean/005833.png,outputs/cifar10_resnet18_pgd/adv/005833.png,
5834,5,857,857,outputs/cifar10_resnet18_pgd/clean/005834.png,outputs/cifar10_resnet18_pgd/adv/005834.png,
5835,3,725,857,outputs/cifar10_resnet18_pgd/clean/005835.png,outputs/cifar10_resnet18_pgd/adv/005835.png,
5836,8,725,725,outputs/cifar10_resnet18_pgd/clean/005836.png,outputs/cifar10_resnet18_pgd/adv/005836.png,
5837,2,725,725,outputs/cifar10_resnet18_pgd/clean/005837.png,outputs/cifar10_resnet18_pgd/adv/005837.png,
5838,4,725,725,outputs/cifar10_resnet18_pgd/clean/005838.png,outputs/cifar10_resnet18_pgd/adv/005838.png,
5839,2,382,725,outputs/cifar10_resnet18_pgd/clean/005839.png,outputs/cifar10_resnet18_pgd/adv/005839.png,
5840,2,725,725,outputs/cifar10_resnet18_pgd/clean/005840.png,outputs/cifar10_resnet18_pgd/adv/005840.png,
5841,6,725,381,outputs/cifar10_resnet18_pgd/clean/005841.png,outputs/cifar10_resnet18_pgd/adv/005841.png,
5842,7,725,381,outputs/cifar10_resnet18_pgd/clean/005842.png,outputs/cifar10_resnet18_pgd/adv/005842.png,
5843,6,725,725,outputs/cifar10_resnet18_pgd/clean/005843.png,outputs/cifar10_resnet18_pgd/adv/005843.png,
5844,0,556,381,outputs/cifar10_resnet18_pgd/clean/005844.png,outputs/cifar10_resnet18_pgd/adv/005844.png,
5845,5,725,725,outputs/cifar10_resnet18_pgd/clean/005845.png,outputs/cifar10_resnet18_pgd/adv/005845.png,
5846,5,381,381,outputs/cifar10_resnet18_pgd/clean/005846.png,outputs/cifar10_resnet18_pgd/adv/005846.png,
5847,8,382,725,outputs/cifar10_resnet18_pgd/clean/005847.png,outputs/cifar10_resnet18_pgd/adv/005847.png,
5848,4,725,725,outputs/cifar10_resnet18_pgd/clean/005848.png,outputs/cifar10_resnet18_pgd/adv/005848.png,
5849,5,382,725,outputs/cifar10_resnet18_pgd/clean/005849.png,outputs/cifar10_resnet18_pgd/adv/005849.png,
5850,6,725,725,outputs/cifar10_resnet18_pgd/clean/005850.png,outputs/cifar10_resnet18_pgd/adv/005850.png,
5851,1,725,725,outputs/cifar10_resnet18_pgd/clean/005851.png,outputs/cifar10_resnet18_pgd/adv/005851.png,
5852,3,381,497,outputs/cifar10_resnet18_pgd/clean/005852.png,outputs/cifar10_resnet18_pgd/adv/005852.png,
5853,5,556,556,outputs/cifar10_resnet18_pgd/clean/005853.png,outputs/cifar10_resnet18_pgd/adv/005853.png,
5854,4,725,857,outputs/cifar10_resnet18_pgd/clean/005854.png,outputs/cifar10_resnet18_pgd/adv/005854.png,
5855,7,938,938,outputs/cifar10_resnet18_pgd/clean/005855.png,outputs/cifar10_resnet18_pgd/adv/005855.png,
5856,3,725,725,outputs/cifar10_resnet18_pgd/clean/005856.png,outputs/cifar10_resnet18_pgd/adv/005856.png,
5857,0,857,381,outputs/cifar10_resnet18_pgd/clean/005857.png,outputs/cifar10_resnet18_pgd/adv/005857.png,
5858,7,725,725,outputs/cifar10_resnet18_pgd/clean/005858.png,outputs/cifar10_resnet18_pgd/adv/005858.png,
5859,2,725,857,outputs/cifar10_resnet18_pgd/clean/005859.png,outputs/cifar10_resnet18_pgd/adv/005859.png,
5860,0,725,938,outputs/cifar10_resnet18_pgd/clean/005860.png,outputs/cifar10_resnet18_pgd/adv/005860.png,
5861,1,725,725,outputs/cifar10_resnet18_pgd/clean/005861.png,outputs/cifar10_resnet18_pgd/adv/005861.png,
5862,2,725,780,outputs/cifar10_resnet18_pgd/clean/005862.png,outputs/cifar10_resnet18_pgd/adv/005862.png,
5863,4,725,382,outputs/cifar10_resnet18_pgd/clean/005863.png,outputs/cifar10_resnet18_pgd/adv/005863.png,
5864,9,725,780,outputs/cifar10_resnet18_pgd/clean/005864.png,outputs/cifar10_resnet18_pgd/adv/005864.png,
5865,6,725,381,outputs/cifar10_resnet18_pgd/clean/005865.png,outputs/cifar10_resnet18_pgd/adv/005865.png,
5866,4,381,381,outputs/cifar10_resnet18_pgd/clean/005866.png,outputs/cifar10_resnet18_pgd/adv/005866.png,
5867,5,725,857,outputs/cifar10_resnet18_pgd/clean/005867.png,outputs/cifar10_resnet18_pgd/adv/005867.png,
5868,9,381,994,outputs/cifar10_resnet18_pgd/clean/005868.png,outputs/cifar10_resnet18_pgd/adv/005868.png,
5869,7,725,725,outputs/cifar10_resnet18_pgd/clean/005869.png,outputs/cifar10_resnet18_pgd/adv/005869.png,
5870,7,725,725,outputs/cifar10_resnet18_pgd/clean/005870.png,outputs/cifar10_resnet18_pgd/adv/005870.png,
5871,6,725,725,outputs/cifar10_resnet18_pgd/clean/005871.png,outputs/cifar10_resnet18_pgd/adv/005871.png,
5872,7,725,725,outputs/cifar10_resnet18_pgd/clean/005872.png,outputs/cifar10_resnet18_pgd/adv/005872.png,
5873,4,725,857,outputs/cifar10_resnet18_pgd/clean/005873.png,outputs/cifar10_resnet18_pgd/adv/005873.png,
5874,3,79,780,outputs/cifar10_resnet18_pgd/clean/005874.png,outputs/cifar10_resnet18_pgd/adv/005874.png,
5875,1,857,725,outputs/cifar10_resnet18_pgd/clean/005875.png,outputs/cifar10_resnet18_pgd/adv/005875.png,
5876,6,382,381,outputs/cifar10_resnet18_pgd/clean/005876.png,outputs/cifar10_resnet18_pgd/adv/005876.png,
5877,9,725,725,outputs/cifar10_resnet18_pgd/clean/005877.png,outputs/cifar10_resnet18_pgd/adv/005877.png,
5878,4,590,381,outputs/cifar10_resnet18_pgd/clean/005878.png,outputs/cifar10_resnet18_pgd/adv/005878.png,
5879,8,286,780,outputs/cifar10_resnet18_pgd/clean/005879.png,outputs/cifar10_resnet18_pgd/adv/005879.png,
5880,0,725,497,outputs/cifar10_resnet18_pgd/clean/005880.png,outputs/cifar10_resnet18_pgd/adv/005880.png,
5881,3,780,780,outputs/cifar10_resnet18_pgd/clean/005881.png,outputs/cifar10_resnet18_pgd/adv/005881.png,
5882,1,780,994,outputs/cifar10_resnet18_pgd/clean/005882.png,outputs/cifar10_resnet18_pgd/adv/005882.png,
5883,6,381,381,outputs/cifar10_resnet18_pgd/clean/005883.png,outputs/cifar10_resnet18_pgd/adv/005883.png,
5884,4,381,381,outputs/cifar10_resnet18_pgd/clean/005884.png,outputs/cifar10_resnet18_pgd/adv/005884.png,
5885,4,381,381,outputs/cifar10_resnet18_pgd/clean/005885.png,outputs/cifar10_resnet18_pgd/adv/005885.png,
5886,2,381,857,outputs/cifar10_resnet18_pgd/clean/005886.png,outputs/cifar10_resnet18_pgd/adv/005886.png,
5887,1,725,725,outputs/cifar10_resnet18_pgd/clean/005887.png,outputs/cifar10_resnet18_pgd/adv/005887.png,
5888,4,725,381,outputs/cifar10_resnet18_pgd/clean/005888.png,outputs/cifar10_resnet18_pgd/adv/005888.png,
5889,6,725,381,outputs/cifar10_resnet18_pgd/clean/005889.png,outputs/cifar10_resnet18_pgd/adv/005889.png,
5890,3,381,725,outputs/cifar10_resnet18_pgd/clean/005890.png,outputs/cifar10_resnet18_pgd/adv/005890.png,
5891,0,51,381,outputs/cifar10_resnet18_pgd/clean/005891.png,outputs/cifar10_resnet18_pgd/adv/005891.png,
5892,8,725,725,outputs/cifar10_resnet18_pgd/clean/005892.png,outputs/cifar10_resnet18_pgd/adv/005892.png,
5893,9,725,381,outputs/cifar10_resnet18_pgd/clean/005893.png,outputs/cifar10_resnet18_pgd/adv/005893.png,
5894,7,725,725,outputs/cifar10_resnet18_pgd/clean/005894.png,outputs/cifar10_resnet18_pgd/adv/005894.png,
5895,6,381,381,outputs/cifar10_resnet18_pgd/clean/005895.png,outputs/cifar10_resnet18_pgd/adv/005895.png,
5896,8,725,381,outputs/cifar10_resnet18_pgd/clean/005896.png,outputs/cifar10_resnet18_pgd/adv/005896.png,
5897,4,725,382,outputs/cifar10_resnet18_pgd/clean/005897.png,outputs/cifar10_resnet18_pgd/adv/005897.png,
5898,8,725,216,outputs/cifar10_resnet18_pgd/clean/005898.png,outputs/cifar10_resnet18_pgd/adv/005898.png,
5899,1,725,725,outputs/cifar10_resnet18_pgd/clean/005899.png,outputs/cifar10_resnet18_pgd/adv/005899.png,
5900,4,725,780,outputs/cifar10_resnet18_pgd/clean/005900.png,outputs/cifar10_resnet18_pgd/adv/005900.png,
5901,5,725,725,outputs/cifar10_resnet18_pgd/clean/005901.png,outputs/cifar10_resnet18_pgd/adv/005901.png,
5902,9,725,725,outputs/cifar10_resnet18_pgd/clean/005902.png,outputs/cifar10_resnet18_pgd/adv/005902.png,
5903,4,857,780,outputs/cifar10_resnet18_pgd/clean/005903.png,outputs/cifar10_resnet18_pgd/adv/005903.png,
5904,7,79,725,outputs/cifar10_resnet18_pgd/clean/005904.png,outputs/cifar10_resnet18_pgd/adv/005904.png,
5905,1,725,725,outputs/cifar10_resnet18_pgd/clean/005905.png,outputs/cifar10_resnet18_pgd/adv/005905.png,
5906,4,725,381,outputs/cifar10_resnet18_pgd/clean/005906.png,outputs/cifar10_resnet18_pgd/adv/005906.png,
5907,5,382,497,outputs/cifar10_resnet18_pgd/clean/005907.png,outputs/cifar10_resnet18_pgd/adv/005907.png,
5908,3,725,497,outputs/cifar10_resnet18_pgd/clean/005908.png,outputs/cifar10_resnet18_pgd/adv/005908.png,
5909,1,725,725,outputs/cifar10_resnet18_pgd/clean/005909.png,outputs/cifar10_resnet18_pgd/adv/005909.png,
5910,2,381,780,outputs/cifar10_resnet18_pgd/clean/005910.png,outputs/cifar10_resnet18_pgd/adv/005910.png,
5911,6,381,381,outputs/cifar10_resnet18_pgd/clean/005911.png,outputs/cifar10_resnet18_pgd/adv/005911.png,
5912,4,725,382,outputs/cifar10_resnet18_pgd/clean/005912.png,outputs/cifar10_resnet18_pgd/adv/005912.png,
5913,7,725,725,outputs/cifar10_resnet18_pgd/clean/005913.png,outputs/cifar10_resnet18_pgd/adv/005913.png,
5914,1,725,725,outputs/cifar10_resnet18_pgd/clean/005914.png,outputs/cifar10_resnet18_pgd/adv/005914.png,
5915,5,780,780,outputs/cifar10_resnet18_pgd/clean/005915.png,outputs/cifar10_resnet18_pgd/adv/005915.png,
5916,9,857,223,outputs/cifar10_resnet18_pgd/clean/005916.png,outputs/cifar10_resnet18_pgd/adv/005916.png,
5917,3,381,857,outputs/cifar10_resnet18_pgd/clean/005917.png,outputs/cifar10_resnet18_pgd/adv/005917.png,
5918,1,725,725,outputs/cifar10_resnet18_pgd/clean/005918.png,outputs/cifar10_resnet18_pgd/adv/005918.png,
5919,4,780,381,outputs/cifar10_resnet18_pgd/clean/005919.png,outputs/cifar10_resnet18_pgd/adv/005919.png,
5920,8,381,381,outputs/cifar10_resnet18_pgd/clean/005920.png,outputs/cifar10_resnet18_pgd/adv/005920.png,
5921,7,758,113,outputs/cifar10_resnet18_pgd/clean/005921.png,outputs/cifar10_resnet18_pgd/adv/005921.png,
5922,7,725,113,outputs/cifar10_resnet18_pgd/clean/005922.png,outputs/cifar10_resnet18_pgd/adv/005922.png,
5923,0,780,381,outputs/cifar10_resnet18_pgd/clean/005923.png,outputs/cifar10_resnet18_pgd/adv/005923.png,
5924,4,725,857,outputs/cifar10_resnet18_pgd/clean/005924.png,outputs/cifar10_resnet18_pgd/adv/005924.png,
5925,3,381,382,outputs/cifar10_resnet18_pgd/clean/005925.png,outputs/cifar10_resnet18_pgd/adv/005925.png,
5926,4,381,780,outputs/cifar10_resnet18_pgd/clean/005926.png,outputs/cifar10_resnet18_pgd/adv/005926.png,
5927,6,381,381,outputs/cifar10_resnet18_pgd/clean/005927.png,outputs/cifar10_resnet18_pgd/adv/005927.png,
5928,7,381,381,outputs/cifar10_resnet18_pgd/clean/005928.png,outputs/cifar10_resnet18_pgd/adv/005928.png,
5929,7,725,725,outputs/cifar10_resnet18_pgd/clean/005929.png,outputs/cifar10_resnet18_pgd/adv/005929.png,
5930,5,381,857,outputs/cifar10_resnet18_pgd/clean/005930.png,outputs/cifar10_resnet18_pgd/adv/005930.png,
5931,4,725,725,outputs/cifar10_resnet18_pgd/clean/005931.png,outputs/cifar10_resnet18_pgd/adv/005931.png,
5932,4,381,381,outputs/cifar10_resnet18_pgd/clean/005932.png,outputs/cifar10_resnet18_pgd/adv/005932.png,
5933,4,381,381,outputs/cifar10_resnet18_pgd/clean/005933.png,outputs/cifar10_resnet18_pgd/adv/005933.png,
5934,3,857,857,outputs/cifar10_resnet18_pgd/clean/005934.png,outputs/cifar10_resnet18_pgd/adv/005934.png,
5935,6,725,725,outputs/cifar10_resnet18_pgd/clean/005935.png,outputs/cifar10_resnet18_pgd/adv/005935.png,
5936,6,382,381,outputs/cifar10_resnet18_pgd/clean/005936.png,outputs/cifar10_resnet18_pgd/adv/005936.png,
5937,1,725,725,outputs/cifar10_resnet18_pgd/clean/005937.png,outputs/cifar10_resnet18_pgd/adv/005937.png,
5938,9,381,381,outputs/cifar10_resnet18_pgd/clean/005938.png,outputs/cifar10_resnet18_pgd/adv/005938.png,
5939,9,725,413,outputs/cifar10_resnet18_pgd/clean/005939.png,outputs/cifar10_resnet18_pgd/adv/005939.png,
5940,7,725,381,outputs/cifar10_resnet18_pgd/clean/005940.png,outputs/cifar10_resnet18_pgd/adv/005940.png,
5941,9,725,223,outputs/cifar10_resnet18_pgd/clean/005941.png,outputs/cifar10_resnet18_pgd/adv/005941.png,
5942,4,725,381,outputs/cifar10_resnet18_pgd/clean/005942.png,outputs/cifar10_resnet18_pgd/adv/005942.png,
5943,3,780,780,outputs/cifar10_resnet18_pgd/clean/005943.png,outputs/cifar10_resnet18_pgd/adv/005943.png,
5944,2,725,780,outputs/cifar10_resnet18_pgd/clean/005944.png,outputs/cifar10_resnet18_pgd/adv/005944.png,
5945,9,725,381,outputs/cifar10_resnet18_pgd/clean/005945.png,outputs/cifar10_resnet18_pgd/adv/005945.png,
5946,8,725,857,outputs/cifar10_resnet18_pgd/clean/005946.png,outputs/cifar10_resnet18_pgd/adv/005946.png,
5947,5,382,780,outputs/cifar10_resnet18_pgd/clean/005947.png,outputs/cifar10_resnet18_pgd/adv/005947.png,
5948,0,381,381,outputs/cifar10_resnet18_pgd/clean/005948.png,outputs/cifar10_resnet18_pgd/adv/005948.png,
5949,6,381,381,outputs/cifar10_resnet18_pgd/clean/005949.png,outputs/cifar10_resnet18_pgd/adv/005949.png,
5950,9,51,381,outputs/cifar10_resnet18_pgd/clean/005950.png,outputs/cifar10_resnet18_pgd/adv/005950.png,
5951,0,780,381,outputs/cifar10_resnet18_pgd/clean/005951.png,outputs/cifar10_resnet18_pgd/adv/005951.png,
5952,9,725,381,outputs/cifar10_resnet18_pgd/clean/005952.png,outputs/cifar10_resnet18_pgd/adv/005952.png,
5953,7,381,381,outputs/cifar10_resnet18_pgd/clean/005953.png,outputs/cifar10_resnet18_pgd/adv/005953.png,
5954,8,780,780,outputs/cifar10_resnet18_pgd/clean/005954.png,outputs/cifar10_resnet18_pgd/adv/005954.png,
5955,5,725,725,outputs/cifar10_resnet18_pgd/clean/005955.png,outputs/cifar10_resnet18_pgd/adv/005955.png,
5956,4,725,382,outputs/cifar10_resnet18_pgd/clean/005956.png,outputs/cifar10_resnet18_pgd/adv/005956.png,
5957,4,725,780,outputs/cifar10_resnet18_pgd/clean/005957.png,outputs/cifar10_resnet18_pgd/adv/005957.png,
5958,9,381,381,outputs/cifar10_resnet18_pgd/clean/005958.png,outputs/cifar10_resnet18_pgd/adv/005958.png,
5959,4,725,381,outputs/cifar10_resnet18_pgd/clean/005959.png,outputs/cifar10_resnet18_pgd/adv/005959.png,
5960,2,725,780,outputs/cifar10_resnet18_pgd/clean/005960.png,outputs/cifar10_resnet18_pgd/adv/005960.png,
5961,6,725,725,outputs/cifar10_resnet18_pgd/clean/005961.png,outputs/cifar10_resnet18_pgd/adv/005961.png,
5962,6,725,725,outputs/cifar10_resnet18_pgd/clean/005962.png,outputs/cifar10_resnet18_pgd/adv/005962.png,
5963,9,725,780,outputs/cifar10_resnet18_pgd/clean/005963.png,outputs/cifar10_resnet18_pgd/adv/005963.png,
5964,9,725,113,outputs/cifar10_resnet18_pgd/clean/005964.png,outputs/cifar10_resnet18_pgd/adv/005964.png,
5965,7,725,725,outputs/cifar10_resnet18_pgd/clean/005965.png,outputs/cifar10_resnet18_pgd/adv/005965.png,
5966,9,725,223,outputs/cifar10_resnet18_pgd/clean/005966.png,outputs/cifar10_resnet18_pgd/adv/005966.png,
5967,9,725,223,outputs/cifar10_resnet18_pgd/clean/005967.png,outputs/cifar10_resnet18_pgd/adv/005967.png,
5968,0,556,51,outputs/cifar10_resnet18_pgd/clean/005968.png,outputs/cifar10_resnet18_pgd/adv/005968.png,
5969,5,725,780,outputs/cifar10_resnet18_pgd/clean/005969.png,outputs/cifar10_resnet18_pgd/adv/005969.png,
5970,1,725,725,outputs/cifar10_resnet18_pgd/clean/005970.png,outputs/cifar10_resnet18_pgd/adv/005970.png,
5971,1,725,725,outputs/cifar10_resnet18_pgd/clean/005971.png,outputs/cifar10_resnet18_pgd/adv/005971.png,
5972,8,857,857,outputs/cifar10_resnet18_pgd/clean/005972.png,outputs/cifar10_resnet18_pgd/adv/005972.png,
5973,6,381,381,outputs/cifar10_resnet18_pgd/clean/005973.png,outputs/cifar10_resnet18_pgd/adv/005973.png,
5974,9,725,223,outputs/cifar10_resnet18_pgd/clean/005974.png,outputs/cifar10_resnet18_pgd/adv/005974.png,
5975,9,725,938,outputs/cifar10_resnet18_pgd/clean/005975.png,outputs/cifar10_resnet18_pgd/adv/005975.png,
5976,5,780,725,outputs/cifar10_resnet18_pgd/clean/005976.png,outputs/cifar10_resnet18_pgd/adv/005976.png,
5977,6,725,725,outputs/cifar10_resnet18_pgd/clean/005977.png,outputs/cifar10_resnet18_pgd/adv/005977.png,
5978,5,725,725,outputs/cifar10_resnet18_pgd/clean/005978.png,outputs/cifar10_resnet18_pgd/adv/005978.png,
5979,5,780,556,outputs/cifar10_resnet18_pgd/clean/005979.png,outputs/cifar10_resnet18_pgd/adv/005979.png,
5980,9,51,382,outputs/cifar10_resnet18_pgd/clean/005980.png,outputs/cifar10_resnet18_pgd/adv/005980.png,
5981,7,725,381,outputs/cifar10_resnet18_pgd/clean/005981.png,outputs/cifar10_resnet18_pgd/adv/005981.png,
5982,9,857,381,outputs/cifar10_resnet18_pgd/clean/005982.png,outputs/cifar10_resnet18_pgd/adv/005982.png,
5983,4,381,381,outputs/cifar10_resnet18_pgd/clean/005983.png,outputs/cifar10_resnet18_pgd/adv/005983.png,
5984,5,994,994,outputs/cifar10_resnet18_pgd/clean/005984.png,outputs/cifar10_resnet18_pgd/adv/005984.png,
5985,4,725,725,outputs/cifar10_resnet18_pgd/clean/005985.png,outputs/cifar10_resnet18_pgd/adv/005985.png,
5986,3,497,497,outputs/cifar10_resnet18_pgd/clean/005986.png,outputs/cifar10_resnet18_pgd/adv/005986.png,
5987,3,725,725,outputs/cifar10_resnet18_pgd/clean/005987.png,outputs/cifar10_resnet18_pgd/adv/005987.png,
5988,9,79,381,outputs/cifar10_resnet18_pgd/clean/005988.png,outputs/cifar10_resnet18_pgd/adv/005988.png,
5989,8,780,780,outputs/cifar10_resnet18_pgd/clean/005989.png,outputs/cifar10_resnet18_pgd/adv/005989.png,
5990,8,725,725,outputs/cifar10_resnet18_pgd/clean/005990.png,outputs/cifar10_resnet18_pgd/adv/005990.png,
5991,3,725,725,outputs/cifar10_resnet18_pgd/clean/005991.png,outputs/cifar10_resnet18_pgd/adv/005991.png,
5992,4,725,79,outputs/cifar10_resnet18_pgd/clean/005992.png,outputs/cifar10_resnet18_pgd/adv/005992.png,
5993,8,725,725,outputs/cifar10_resnet18_pgd/clean/005993.png,outputs/cifar10_resnet18_pgd/adv/005993.png,
5994,4,381,66,outputs/cifar10_resnet18_pgd/clean/005994.png,outputs/cifar10_resnet18_pgd/adv/005994.png,
5995,0,725,382,outputs/cifar10_resnet18_pgd/clean/005995.png,outputs/cifar10_resnet18_pgd/adv/005995.png,
5996,4,725,725,outputs/cifar10_resnet18_pgd/clean/005996.png,outputs/cifar10_resnet18_pgd/adv/005996.png,
5997,0,857,381,outputs/cifar10_resnet18_pgd/clean/005997.png,outputs/cifar10_resnet18_pgd/adv/005997.png,
5998,7,780,725,outputs/cifar10_resnet18_pgd/clean/005998.png,outputs/cifar10_resnet18_pgd/adv/005998.png,
5999,2,725,780,outputs/cifar10_resnet18_pgd/clean/005999.png,outputs/cifar10_resnet18_pgd/adv/005999.png,
6000,8,725,857,outputs/cifar10_resnet18_pgd/clean/006000.png,outputs/cifar10_resnet18_pgd/adv/006000.png,
6001,0,994,381,outputs/cifar10_resnet18_pgd/clean/006001.png,outputs/cifar10_resnet18_pgd/adv/006001.png,
6002,2,725,780,outputs/cifar10_resnet18_pgd/clean/006002.png,outputs/cifar10_resnet18_pgd/adv/006002.png,
6003,0,857,381,outputs/cifar10_resnet18_pgd/clean/006003.png,outputs/cifar10_resnet18_pgd/adv/006003.png,
6004,7,725,725,outputs/cifar10_resnet18_pgd/clean/006004.png,outputs/cifar10_resnet18_pgd/adv/006004.png,
6005,4,725,938,outputs/cifar10_resnet18_pgd/clean/006005.png,outputs/cifar10_resnet18_pgd/adv/006005.png,
6006,0,780,381,outputs/cifar10_resnet18_pgd/clean/006006.png,outputs/cifar10_resnet18_pgd/adv/006006.png,
6007,6,381,381,outputs/cifar10_resnet18_pgd/clean/006007.png,outputs/cifar10_resnet18_pgd/adv/006007.png,
6008,3,381,857,outputs/cifar10_resnet18_pgd/clean/006008.png,outputs/cifar10_resnet18_pgd/adv/006008.png,
